text,is_noisy_text
января августа года министр здравоохранения труда социальной защиты Грузии годах ректор Тбилисского университета Осенью года возглавлял избирательный штаб кандидата президенты Грузии Давида Бакрадзе,False
Отец мать Александра также связаны со здравоохранением состоянию год занимали должности соответственно директора Национального центра терапии главного врача Центра неотложной кардиологии имени Чапидзе Супруга Александра Николь внучка Ноя Жордании председателя правительства Грузинской Демократической Республики сын,False
лат вид мелких жуковкарапузиков семейства Южная Америка Французская Гвиана Длина мм ширина мм Цвет красноватокоричневый Форма тела овальная Вид описан году энтомологами Майклом Катерино Алексеем Тищечкиным СантаБарбара США Название вида происходит имени горного региона Французской Гвианы где найдена типовая серия Вид отнесён таксономической группе близок видам отличаясь деталями строения надкрылий пронотума отсутствуют апикальные пунктуры надкрылий время других видов группы развиты,False
Антильский пилохвост лат вид рода пилохвостов семейства кошачьих акул Встречается дна глубине м северозападной части Атлантического океана Размножается откладывая яйца Рацион составляют ракообразные Максимальный размер см,False
году Джон Т Николс изАмериканского музея естественной истории описал антильского пилохвоста выпуске назвал вид честь траулер Ара берегов МайамиБич марта года пойманы первые два экземпляра представлявшие неполовозрелых самок длиной см Позже авторы признали младшим синонимом рассматривались подвид пока гг опубликованы данные таксономических отличиях антильский пилохвост образуют комплекс видов,False
Хотя полной мере ареал антильского пилохвоста предстоит документально определить вероятно пересекается ареалами Северная популяция обитает побережья Северной Каролины Кубы полуострова Юкатан дельты реки Миссисипи Южная популяция распространена Карибском море побережья Гондураса Никарагуа КостаРики,False
Антильский пилохвост является донной рыбой обычно населяющей континентальный островной склон изредка поднимаясь шельф многочисленный встречающийся неравномерно вид некоторых районах насчитывают сотни акул других вообще Акулы северной популяции зарегистрированы глубине м южные сородичи глубине м Антильские пилохвосты поднимаются ближе поверхности более высоких широтах предположительно объясняется температура играет большую роль глубина акулы предпочитают температуру пределах взрослые неполовозрелые пилохвосты встречаются глубине м футов взрослые правило опускаются глубже,False
Максимальная длина см тонкое твёрдое тело слегка уплощённая голова Рыло довольно длинное заострённое Овальные глаза вытянуты горизонтали оснащены рудиментарным третьим веком позади глаз имеются крошечные дыхальца Выступы под глазами отсутствуют Ноздри разделены треугольными кожными складками Рот короткий широкий изогнутый углам расположены довольно длинные борозды рту имеются верхних нижних зубных рядов Каждый зуб имеет большой центральный выступ латеральных зубца пять пар жаберных щелей,False
Основание первого спинного плавника находится над второй половиной основания брюшных плавников Второй спинной плавник размеру форме схож первым основание находится над второй половиной основания анального плавника Грудные плавники большие широкие закругленными концами Брюшные анальный плавники низкие Длина основания анального плавника равна примерно общей длины тела превышает расстояние между брюшными анальным плавниками сопоставима расстоянием между спинными плавниками Хвостовой плавник имеет небольшую нижнюю лопасть вентральную выемку возле кончика верхней лопасти Тело покрыто мелкими перекрывающими друг друга плакоидными чешуйками каждая имеет форму листовидной короны горизонтальным хребтом тремя маргинальными зубчикам передней части дорсального края хвостового плавника имеется характерный пилообразный гребень сформированный крупными чешуйками Окрас желтоватокоричневый мраморным рисунком менее тёмнокоричневых седловидных пятен вдоль спины хвоста некоторых особей имеются отметины образующие горизонтальные полосы самых крупных экземпляром бокам круглые пятна Брюхо ровного беловатого цвета Внутренняя поверхность рта окрашена тёмный цвет,False
Антильские пилохвосты питаются креветками Возможно собираются значительные стаи Первоначально ошибочно полагали размножатся безплацентарным живорождением более поздние исследования подтвердили деле вид является яйцекладущим Взрослые самки имеют функциональный яичник справа две функциональные маточные трубы Одновременно каждом яйцеводе созревает яйцу Яйца заключены жесткие колбовидные капсулы имеющие см длину см ширину верхней см нижней части Закругленные верхние углы капсулы снабжены закрученными усиками Нерестилища акулы расположены каменистом дне Самцы самки достигают половой зрелости примерно длине см,False
Антильский пилохвост представляет опасности человека имеет коммерческой ценности акулы слишком малы пойманными большинством типов рыболовецких орудий однако попадаются креветочные тралы Международный союз охраны природы МСОП присвоил виду статус сохранности Вызывающий наименьшие опасения,False
Филипп Пуазель июня Людвигсбург немецкий певец композитор,False
Филипп Пуазель детстве начал заниматься музыкой играл ударных гитаре собственные композиции записывал кассетный магнитофон Кроме пел хоре правда оценки певческого мастерства скорее негативные После сданного абитура Филипп хотел стать учителем английского музыки искусств реальной школе изза провалился раз экзамене музыке доступ высшее учебное заведение стал закрыт,False
После множества поездок Европе летом Филипп познакомился Франком Пилзлем дальнейшем стал продюсером пел демоверсии песен Певец основал лейбл году обратил внимание Герберт Грёнемайр январе Филипп подписал контракт звукозаписывающей фирмы вышел дебютный альбом Одноимённый дебютный сингл несколько недель попал немецкий чарт синглов место году Пуазель выступил разогревах Сюзанн Вега Герберта Грёнемайера,False
После тура немецкоговорящим странам Филипп стал работать над вторым альбомом вышедшим августе достигшим места немецком чарте альбомов недель топ Вместе актёром Маттиасом Швайгхефером записали песню саундтрека фильму Песня вышла синглом достигла места рекорд Филиппа После песню исполнил участник кастинг шоу чарте синглов места поднялась сентябре песня поднялась место после исполнена участником кастингшоу,False
Август выпускает Альбом достиг вершины альбомного чартакакого,False
Национальный исполнитель попрок премии,False
Ноябрь Золотой статус проданных копий,False
дебютный альбом получает золотой статус,False
Филиппа Шарлотта Пиппа Мэттьюз девичестве Миддлтон англ род сентября года Рединг Беркшир Англия Великобритания британская светская львица младшая сестра Кэтрин принцессы Уэльской,False
Филиппа Шарлотта Миддлтон родилась сентября года Рединге Беркшир Англия семье Майкла Фрэнсиса Миддлтона родился Кэрол Элизабет Миддлтон девичья фамилия Голдсмит родилась старшая сестра Кэтрин Элизабет родилась году стала женой принца Уильяма младший брат Джеймс Уильям родился,False
Семейство Миддлтонов принадлежит британской знати Майкл Фрэнсис происходил среднего класса Кэрол Элизабет старинного рода шахтёровугольщиков Харрисонов графства Дарем Оба супруга работали гражданской авиации Кэрол Элизабет стюардессой Майкл Фрэнсис авиадиспетчером,False
году Миддлтоны основали компанию посылочной торговли успешно развивалась британском рынке сделала миллионерами Семья обосновалась собственном доме деревне Баклбери Беркшире,False
мая года Пиппа замужем бывшим автогонщиком менеджером хеджфонда Джеймсом Мэттьюзом англ рус супругов родились сын Артур Майкл Уильям Мэттьюз октября дочь Грейс Элизабет Джейн Мэттьюз марта дочь Роуз июне года,False
фильме Уильям Кейт англ рус роль Пиппы сыграла Мэри Элиз Хейден,False
Давыдов Иван Евгеньевич апреля года июня участник Великой Отечественной войны командир го стрелкового полка й Пирятинской стрелковой дивизии й армии Воронежского фронта майор Герой Советского Союза,False
Окончил классов Трудиться начал июля года сначала пастухом потом чернорабочим августа года июль года жил родителями после смерти со старшим братом другим данным отец мать умерли году после пыток карательными отрядами войск генерала Деникина отец председателем комитета бедноты два старших брата сестра воевали рядах Красной Армии,False
июля года декабрь года работал чернорабочим ремонту железной дороги станции ПолтаваЮжная декабря январь работал городе Красноград Харьковской области грузчиком мельнице января года октябрь года жил работал хозяйстве селе НовоГригорьевка Лукашевского сельского совета Зачепиловского района Харьковской области Член ВЛКСМ годы,False
Красной Армии года курсантом полковой школы затем зачислен й стрелковый полк й Чапаевской стрелковой дивизии Полтава где прослужил года Член КПСС партийный билет февраля года,False
После войны Е Давыдов получил отпуск ранению болезни июле года начал преподавательскую деятельность курсах Местных органов военного управления Новосибирск где вёл занятия тактике декабре года становится старшим преподавателем тактике марте года заместителем начальника курсов МОВУ строевой части город ЛенинскКузнецкий Кемеровской области мая сентябрь года возглавлял тактический цикл курсах,False
декабря года август года работал председателем колхоза Красная Заря затем должности колхозе Большевик село Солдатское Ракитянского района Курской области ныне Белгородской области,False
Иван Евгеньевич Давыдов рус Сайт Герои страны,False
Хусейн ибн Мухаммад ибн Абд альВаххаб араб умер год хиджры месяц Раби альахир исламский богослов рода Аль Шейх время правления Абд альАзиза ибн Мухаммада ибн Сауда кадием ЭдДиръии имамом Диръийской соборной мечети сейчас находится районе атТариф шести сыновей Мухаммада ибн Абд альВаххаба,False
Шариатским наукам Хусейн ибн Мухаммад обучался отца Мухаммада ибн Абд альВаххаба Преподавал различные дисциплины множеству улемов времени например Ахмаду альВухайби числе двум сыновьям Али Абдуррахаману,False
Хусейна ибн Мухаммада пятеро сыновей,False
Европейская федерация софтбола англ Е фр управляющая европейским софтболом структура объединяющая национальные федерации Представляет Всемирную конфедерацию бейсбола софтбола европейских странах Штабквартира находится Брегенце Австрия года президентом является Габриэль Вааге Чехия,False
Европейская федерация софтбола основана году учредительном конгрессе Риме национальными федерациями стран Бельгии Италии Испании Нидерландов Франции ФРГ году провела й чемпионат Европы среди женских национальных сборных календаре европейском софтбольном календаре появился первый турнир женских клубных команд Кубок Европы прошёл первый аналогичный клубный турнир среди мужчин проходят женские чемпионаты Европы среди юниоров мужские чемпионаты Европы юниорские чемпионаты Европы среди мужчин,False
Высший орган Европейской федерации софтбола Генеральный Конгресс проводимый раз год работе Конгресса приглашаются принять участие национальные федерации являющиеся членами проводятся совместные конгрессы Европейской конфедерацией бейсбола,False
решения задач поставленных Конгрессом перед также уставных требований делегаты Конгресса избирают Исполнительный совет проводит жизнь решения Конгресса также организует повседневную деятельность Руководит работой Президент Европейской федерации софтбола избираемый Конгрессом Кроме президента состав Совета также входят первый вицепрезидент генеральный секретарь казначей вицепрезидентов,False
рамках деятельности Европейская федерация софтбола отвечает проведение следующих турниров,False
Деавгай рут Де авгай рут Кьилбид бан горная вершина системы Большого Кавказа самая высокая точка ГельмецАхтынского хребта Расположена Рутульском районе Дагестана Высота м,False
Гора Деавгай расположена Рутульском районе Дагестана Является наивысшей точкой ГельмецАхтынского хребта входящего систему Большого Кавказа Вершина горы вогнутой формы покрыта вечными снегами находится уровне м Склоны горы скалистые севере гора образует почти отвесную чёрную сланцевую стену контрфорсами обширным снежником подошвы Южные склоны представляют ледовоснежные карнизы крутосклонным сбросом Гора Деавгай является второй высоте вершиной Рутульского района выше гора Гокли м,False
Первое известное восхождение гору совершено году русским учёным Беккером году гору взошла группа Ахмедханова,False
году имам Шамиль немногочисленным отрядом прибыл Рутул наибу Агабеку Рутульскому доложено русским Желая поймать имама русские бросили поимку Шамиля многочисленный отряд Село окружено русскими Осада длилась несколько недель Агабек намерением отвлечь силы русских скрытно вышел села неожиданно напал город Нуху тогда русские бросив против осажденных силы взяли село Стариков женщин пытали требуя указали где скрываются Шамиль Агабек Жители отвечали указывая сторону возвышающегося вдалеке горного пика Де авгай рус Попробуй найди Русские послали отряд сторону горы пор вершина называется Деавгай,False
честь горы получила название футбольная команда Рутульского района Деавгай Сайт болельщиков ФК Деавгай,False
Код объекта государственном водном реестре,False
Царское место широком значении трон престол русского царя см более специфическом почётное место царя православном храме примыкающее со стороны иконостаса восточных столбов соборе либо боковой стене интерьере включало огражденное седалище отдельным входом завершалось богато декорированным деревянным шатром резных колонках обычно увенчан изображением короны двуглавого орла,False
Самый известный подобный памятник Успенском соборе Московского Кремля называемый Мономахов трон,False
Священном Писании описывается позолоченный престол слоновой кости хрисоэлефантинный царя Соломона сделал царь большой престол слоновой кости обложил чистым золотом престолу шесть ступеней верх сзади престола круглый обеих сторон места сиденья локотники два льва стояли локотников двенадцать львов стояли там шести ступенях обе стороны Подобного сему бывало ни царстве Цар Золотой престол злат стол упоминается Слове полку Игореве,False
Сегодня подтверждается документами царь Иван Грозный устроил Царское место престол Успенском соборе году располагалось под шатровой сенью Узорчатая кровля сень стояла четырёх столбах Столбы сени стояли фигурах четырёх животных лев лютый скимент уена зверя окрутное без оберненья шеи гиена два других назывались оскроганами должны обозначать таинственный смысл трона особенно смысл царского достоинства сана Рядом царским местом находилась написанная заказу царя икона Благословенно воинство Небесного Царя,False
Смутное время возможно Царское место разобрано Забелин предполагает приказу Боярской Думы Романовых Царское место восстановлено,False
Дошедший дней трон изготовлен орехового липового дерева над прорезной балдахин шатёр поддерживаемый четырьмя искусно выточенными столбами осенен двуглавым орлом Шатер поддерживают четыре резных столбика вместо подножия четыре льва также вырезанные дерева древних описях собора ошибочно именуют каменными Царское место имело занавеси задвигали царь переоблачался соборе,False
Олсоново вымирание массовое вымирание произошедшее миллиона лет назад начале гваделупской эпохи пермского периода предшествовавшее более опустошительному массовому пермскому вымиранию Американский зоолог палеонтолог геолог Эверетт Олсон заметил между раннепермскими флорой фауной стороны средне позднепермскими флорой фауной другой отсутствует преемственность резко различаются причём изменение оказывается очень быстрым плавного перехода резкое изменение касается многих групп организмов растений морских беспозвоночных четвероногих,False
Первые свидетельства вымирания появились тогда Эверетт Олсон заметил резкий переход раннепермских фаун доминировали пеликозавры терапсиды коренным образом отличающимся фаунам средней поздней перми Сначала учёные считали отсутствие переходных фаун следствием остатки просто сохранились палеонтологической летописи применяли обнаруженному резкому переходу термин Олсонов разрыв имея виду именно отсутствие дошедших палеонтологических свидетельств Стремясь определить причины разрыва исследователи столкнулись трудностью объясняется ли разрыв охватившим планету общим вымиранием имеем дело изолированными вымираниями отдельных групп являющимися частью какогото более общего процесса теории говорили длительном вымирании растянувшемся несколько миллионов лет другие нескольких волнах вымираний предшествовавших опустошительному пермскотриасовому Олсоново вымирание сделало последующее массовое пермское вымирание более опустошительным конечном итоге привело исчезновению существовавших время видов причём промежутках между масштабными вымираниями происходили вымирания меньшего масштаба,False
Несмотря закрытие Олсонова разрыва факт вымирания границе Кунгурского Роудского веков миллиона лет назад некоторое время оставался предметом споров Ряд исследователей утверждал наблюдаемое отсутствие преемственности объясняться вымиранием смещением климатических поясов климат исследуемых регионов экваториального тропического стать умеренным умеренного пояса всегда сейчас характерно меньшее видовое разнообразие Однако более внимательном изучении формаций окаменелостями четвероногих относящихся Кунгурскому Роудскому векам выяснилось изменения видового состава фауны периода объясняется смещением природных зон изучаемых районах раннепермские фауны умеренных широт имеют больше общего раннепермскими экваториальными фаунами со среднепермскими фаунами умеренного пояса Также выяснилось течение перми наибольшее видовое разнообразие характерно раз областей умеренного тропического экваториального климата поэтому смена природных зон объяснить падение биоразнообразия,False
Общепринятой теории причинах Олсонова вымирания Последние исследования показывают причиной изменение климата Пермские отложения Канзаса демонстрируют времени характерны суровые условия сухой климат повышенная кислотность воды оба фактора привести массовому вымиранию Однако ли изменение климата вызвано процессами происходившими Земле усилено какимилибо другими факторами импактное событие неизвестно,False
Со средней перми начала триаса более видов растений сменено другими вымирание продолжалось примерно миллиона лет начавшись Олсонова вымирания закончившись начале среднего триаса,False
Олсоново вымирание третье опустошительности вымирание растений палеозое уничтожило родов существовавших тогда растений Особенно пострадали растения размножающиеся спорами растения размножающиеся семенами вымирание практически затронуло,False
Пермь временем быстрых изменений затронувших существовавших тогда четвероногих частности имел место резкий переход ранних фаун доминировали базальные синапсиды пеликрозавры рептилиоморфы диадекты фаунам поздним доминировали другие группы терапсиды дейноцефалы аномодонты горгонопсы цинодонты некоторые представители прогрессивных групп впоследствии стали прямыми предками млекопитающих Сэхни Бентон показали просто смена фаун должна постепенной настоящее вымирание сильно проредившее ряды тогдашних четвероногих Скорее вымирание происходило два этапа границе между кунгурским роудским веками исчезли эдафозавры офиакодонты благодаря начале роудского века стала возможна бурная эволюция казеид терапсид позднее роудском веке вымерли сфенакодонты численность казеид сильно снизилась Создаётся впечатление группы Олсоново вымирание самым опустошительным палеозое даже более опустошительным пермскотриасовое Амфибии также серьёзно пострадали,False
декабре Модесто другие описали окаменелости позднего пеликозавра открытые отложениях возрастом млн лет территории ЮАР окаменелости первое доказательство часть пеликозавров пережила Олсоново вымирание таксоны животных растений называются пионерами пережив катастрофу первыми заселяют прежде опустошённые земли воспользоваться возможностями дальнейшей эволюции,False
период Олсонова вымирания между Кунгурским Роудским веками перми темпы вымирания рыб значительно возросли Однако темпы образования новых видов также возросли целом снижение разнообразия рыб незначительным,False
Используя данные разнообразии хрящевых рыб Кут показывает разнообразие уменьшилось незначительно ситуация сохранялась середины Роудского века,False
Пермскотриасовая катастрофа обрушилась Землю слишком быстро тогда фауна успела оправиться восстановиться после Олсонова вымирания Оценки времени заняло восстановление экосистем разнятся Ряд авторов утверждает окончательно жизнь Земле восстановилась триасе через миллионов лет после Олсонова вымирания также после пермскотриасового,False
Олсоново вымирание способствовало ряду важных событий числе появлению терапсид группы впоследствии произошли млекопитающие Исследование недавно идентифицированных примитивных терапсид относящейся Роудскому веку формации Ксидагу горы Циляньшань Китай дополнительно пролить свет вопрос,False
фин немецкоязычный альбом финской группы вышедший году альбом вошли песни двух предыдущих альбомов группы переведённые немецкий,False
Глава Республики Марий Эл луговомар Марий Эл Республикын Вуйлатышыже горномар Мары Эл Республикын Вуйлатышы высшее должностное лицо Республики Марий Эл возглавляющий исполнительную власть республике,False
Статус полномочия главы Республики Марий Эл определяются главой Конституции Республики Марий Эл,False
Должность президента Марийской ССР введена конце года,False
года приходом власти Михаила Горбачёва СССР объявлена политика Перестройки направленная реформирование политической экономической системы СССР Однако конечном итоге привело углублению кризиса стране период сильно увеличился товарный дефицит впервые года введена карточная система территории СССР разгорелся ряд межнациональных конфликтов Союзные республики вступили центром войну суверенитетов объявив приоритете законов над союзными прекратив отчисление налогов июня года Съезд народных депутатов РСФСР принял Декларацию государственном суверенитете республики,False
июня года избран президент РСФСР Борис Ельцин августа власти отстранён президент СССР Михаил Горбачёв Москве начался Августовский путч августа Президиум Верховного Совета Марийской ССР обратился гражданам республики призывам сохранять конституционный порядок спокойствие выдержку также подтвердил приверженность Марийской ССР далее оставаться составе РСФСР,False
условиях усиливающегося кризиса Верховный Совет Марийской ССР созыва подготовил решение введении поста президента,False
октября года седьмой сессии Верховного Совета Марийской ССР решено ввести республике поста президента Депутаты Верховного Совета считали пост поможет республике условиях надвигающегося экономического политического кризиса сохранить стабильность необходимые социальные гарантии,False
декабря года состоялись выборы Первым президентом избран Владислав Максимович Зотин вицепрезидентом Виктор Галавтеев председателем Верховного Совета Марийской ССР избрали Юрия Минакова ранее работавшего председателем ЙошкарОлинского исполкома Городского Совета народных депутатов,False
октября года Москве произошёл разгон Верховного Совета событию предшествовало взаимное выражение недоверия между президентом РФ Борисом Ельциным Верховным Советом октября года президент прекращает полномочия Советов уровней декабре вступает действие Конституция закрепляющая новое положение вещей,False
ноября года состоялась последняя девятнадцатая сессия Верховного Совета Марийской АССР созыва,False
июня года Конституционным Собранием Республики Марий Эл принята Конституция Республики Марий Эл первой редакции,False
июня года должность президента Республики Марий Эл переименована главу Республики Марий Эл,False
Паукиулобориды лат семейство аранеоморфных пауков надсемейства,False
Название происходит дргреч смертельный укус,False
Длина тела превышает мм Головогрудь плоская Глаза расположены два широко расставленных ряда Передняя пара ног обычно намного длиннее остальных Имеется пара легких пара легочных трахей Представители семейства вторично лишены ядовитых желёз,False
Ловчие сети плетут двух видов сети круговые паук постоянно держится центре сети треугольные паук находится вне паутины,False
Паукиулобориды производят очень тонкую паутину нм рыхло сплетают более толстые волокна Обычно пауки используют процессе плетения сети клейкие вещества также вырабатываются железами паутине представителей семейства улоборидов Отдельные волокна паутины поступают тысяч отдельных желез теле паука после сплетает общую нить окончании процесса паук расчесывает каждую нить конечностями придает паутине заряд статического электричества притягивает жертв ловушку,False
